LANDLORD_RANK,OWNER,ADDRESS,BUILDING_NAME,ZIP,APT_UNITS,APT_YR_BUILT,APT_STORIES,TOTAL_COMPLAINTS,COMPLAINTS_90D,OPEN_UNRESOLVED,FIRST_COMPLAINT,LAST_COMPLAINT,WORST_90D_WINDOW,FLAGS,KNOWN_CASE,LAND_VALUE,IMPROVEMENT_VALUE,TOTAL_ASSESSED_VALUE,LAST_SALE_DATE,LAST_SALE_PRICE,PREVIOUS_OWNER,SALE_HISTORY,PIN
1,UNKNOWN / NOT IN SALE RECORDS,107 LYNN ST,,98109,,,,7,4,0,2019-03-13,2022-04-13,2020-04-21 to 2020-07-20,,,864000,1737000,2601000,,,,,809003450
1,UNKNOWN / NOT IN SALE RECORDS,2112 B NOB HILL AVE N,,,,,,7,4,0,2019-06-17,2020-05-19,2019-06-17 to 2019-09-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5404 24TH AVE NW,,,,,,7,4,0,2019-07-24,2022-09-15,2022-07-20 to 2022-10-18,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,6406 14TH AVE NW,,,,,,7,4,0,2020-01-03,2021-02-19,2020-01-03 to 2020-04-02,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1930 BOYER AVE E,Boyer Blaine Condominiums,98112,,,,7,4,0,2020-01-16,2021-10-20,2020-06-10 to 2020-09-08,,,506100,948900,1455000,,,,,1029200000
1,UNKNOWN / NOT IN SALE RECORDS,2331 HUGHES AVE SW,,98116,,,,7,4,0,2020-07-14,2021-06-02,2020-07-14 to 2020-10-12,,,486000,1781000,2267000,,,,,913000425
1,UNKNOWN / NOT IN SALE RECORDS,312 N 101ST ST,312 N 101ST ST CONDOMINIUM,98133,,,,7,4,0,2020-07-20,2023-04-26,2023-02-14 to 2023-05-15,,,194900,316100,511000,,,,,8635860000
1,UNKNOWN / NOT IN SALE RECORDS,4136 40TH AVE SW,,98116,,,,7,4,0,2020-11-24,2024-05-07,2020-11-24 to 2021-02-22,,,618000,192000,810000,,,,,952003015
1,UNKNOWN / NOT IN SALE RECORDS,1201 25TH AVE E,,,,,,7,4,0,2021-05-03,2021-12-20,2021-05-03 to 2021-08-01,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,6713 AURORA AVE N,,,,,,7,4,0,2021-07-23,2024-06-27,2024-06-03 to 2024-09-01,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,8520 16TH AVE NW,,,,,,7,4,0,2021-08-26,2022-11-04,2022-10-12 to 2023-01-10,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1415 22ND AVE,GOOD SHEPHERD CONDOMINIUM,98122,,2023,7,7,4,0,2022-02-03,2025-10-14,2024-07-17 to 2024-10-15,,,81100,515400,596500,,,,,2835900000
1,UNKNOWN / NOT IN SALE RECORDS,1710 S JACKSON ST,,,,,,7,4,0,2022-04-18,2025-11-05,2022-04-18 to 2022-07-17,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2152 N 112TH ST,VICTORIAN THE CONDOMINIUM,98133,,,,7,4,0,2022-07-20,2023-05-31,2022-07-20 to 2022-10-18,,,37500,197500,235000,,,,,8899800000
1,UNKNOWN / NOT IN SALE RECORDS,1522 25TH AVE S,,98144,,,,7,4,0,2022-08-14,2025-06-02,2022-11-03 to 2023-02-01,SUSPICIOUS_IMPR_VALUE_1000,,818000,1000,819000,,,,,272000165
1,UNKNOWN / NOT IN SALE RECORDS,2731 E MADISON ST,,,,,,7,4,0,2022-08-22,2023-03-30,2022-08-22 to 2022-11-20,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,7019 23RD AVE NW,7019 CONDOMINIUM,98117,,,,7,4,0,2022-08-26,2023-07-08,2023-03-15 to 2023-06-13,,,302200,1052800,1355000,,,,,7698020000
1,UNKNOWN / NOT IN SALE RECORDS,2108 N PACIFIC ST,PACIFIC POINTE APTS/OFFICE,98103,,,,7,4,0,2022-12-06,2025-08-29,2022-12-06 to 2023-03-06,,,8770100,6862000,15632100,,,,,354000254
1,UNKNOWN / NOT IN SALE RECORDS,2626 NW 59TH ST,Triplex,98107,,,,7,4,0,2024-09-30,2025-05-06,2024-09-30 to 2024-12-29,,,1292000,407000,1699000,,,,,476000040
1,UNKNOWN / NOT IN SALE RECORDS,2200 1ST AVE,,,,,,7,4,0,2024-09-26,2025-09-18,2025-09-18 to 2025-12-17,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1007 S WELLER ST,,,,,,7,3,0,2003-11-17,2011-09-02,2003-11-17 to 2004-02-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1501 E JEFFERSON ST,"1-DPX,1-S.F.",98122,,,,7,3,0,2003-11-20,2013-04-04,2006-03-13 to 2006-06-11,,,515000,722000,1237000,,,,,7942601150
1,UNKNOWN / NOT IN SALE RECORDS,1239 S CLOVERDALE ST,,,,,,7,3,0,2004-01-23,2015-12-30,2004-01-23 to 2004-04-22,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4748 9TH AVE NE,,,,,,7,3,0,2004-01-30,2017-09-26,2004-01-30 to 2004-04-29,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,12359 14TH AVE NE,,,,,,7,3,0,2004-01-30,2014-10-20,2014-09-15 to 2014-12-14,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1921 5TH AVE,VACANT LOT,98101,,,,7,3,0,2004-02-20,2024-02-29,2022-02-26 to 2022-05-27,,,5022000,,5022000,,,,,659000440
1,UNKNOWN / NOT IN SALE RECORDS,232 32ND AVE,,98122,,,,7,3,0,2004-03-08,2023-12-17,2004-03-08 to 2004-06-06,,,781000,161000,942000,,,,,2058600005
1,UNKNOWN / NOT IN SALE RECORDS,4723 8TH AVE NE,,98105,,,,7,3,0,2004-04-14,2024-11-14,2021-11-16 to 2022-02-14,,,288000,777000,1065000,,,,,889000095
1,UNKNOWN / NOT IN SALE RECORDS,8910 LAKE CITY WAY NE,,,,,,7,3,0,2004-04-26,2016-10-31,2004-04-26 to 2004-07-25,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,9203 29TH AVE SW,9203 29TH AVE SW,98126,,,,7,3,0,2004-05-13,2016-07-26,2004-05-13 to 2004-08-11,,,143100,400900,544000,,,,,6093120000
1,UNKNOWN / NOT IN SALE RECORDS,3639 M L KING JR WAY S,,,,,,7,3,0,2004-10-13,2011-04-28,2006-11-14 to 2007-02-12,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5207 6TH AVE NW,,98107,,,,7,3,0,2004-12-06,2010-11-04,2010-10-29 to 2011-01-27,,,376000,347000,723000,,,,,475000879
1,UNKNOWN / NOT IN SALE RECORDS,2101 W RUFFNER ST,,,,,,7,3,0,2005-01-31,2007-11-27,2005-01-31 to 2005-05-01,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,316 ALASKAN WAY S,,,,,,7,3,0,2005-03-16,2022-09-07,2009-01-30 to 2009-04-30,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2414 S LANDER ST,,,,,,7,3,0,2005-05-10,2013-09-25,2012-04-18 to 2012-07-17,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,213 BLAINE ST,,98109,,,,7,3,0,2005-05-17,2012-06-29,2005-09-29 to 2005-12-28,,,817000,308000,1125000,,,,,809001000
1,UNKNOWN / NOT IN SALE RECORDS,4002 3RD AVE NW,,,,,,7,3,0,2005-06-17,2025-04-15,2019-05-28 to 2019-08-26,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3501 NW 67TH ST,,98117,,,,7,3,0,2005-07-14,2012-04-05,2005-07-14 to 2005-10-12,,,819000,1331000,2150000,,,,,486000435
1,UNKNOWN / NOT IN SALE RECORDS,4030 NE 109TH ST,JOHN ROGERS ELEMENTARY SCHOOL,98125,,2024,3,7,3,0,2005-09-06,2024-03-15,2023-10-31 to 2024-01-29,,,19623700,27611200,47234900,,,,,2726049114
1,UNKNOWN / NOT IN SALE RECORDS,746 S CHICAGO ST,,,,,,7,3,0,2005-09-06,2019-04-03,2019-02-28 to 2019-05-29,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5626 BROOKLYN AVE NE,,98105,,,,7,3,0,2005-09-28,2023-12-04,2005-09-28 to 2005-12-27,,,825000,132000,957000,,,,,825049001
1,UNKNOWN / NOT IN SALE RECORDS,1921 10TH AVE W,,,,,,7,3,0,2005-10-10,2012-01-26,2007-05-24 to 2007-08-22,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1419 22ND AVE,,,,,,7,3,0,2005-02-10,2022-10-07,2005-11-14 to 2006-02-12,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,720 M L KING JR WAY,,,,,,7,3,0,2006-01-31,2010-09-13,2006-01-31 to 2006-05-01,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2725 S JUDKINS ST,,98144,,,,7,3,0,2006-02-09,2021-12-15,2006-02-09 to 2006-05-10,,,438000,318000,756000,,,,,730000140
1,UNKNOWN / NOT IN SALE RECORDS,10 W FLORENTIA ST,,,,,,7,3,0,2006-06-20,2022-06-08,2016-07-13 to 2016-10-11,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,13731 LINDEN AVE N,,,,,,7,3,0,2006-08-31,2023-08-14,2006-08-31 to 2006-11-29,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,12228 GREENWOOD AVE N,GREENWOOD TERRACE CONDOMINIUM,98133,,,,7,3,0,2007-03-22,2016-10-12,2014-02-26 to 2014-05-27,,,407900,208100,616000,,,,,2924200000
1,UNKNOWN / NOT IN SALE RECORDS,4503 45TH AVE SW,,,,,,7,3,0,2007-05-24,2011-07-06,2008-09-11 to 2008-12-10,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,126 W FLORENTIA ST,,,,,,7,3,0,2007-07-05,2018-10-25,2018-10-03 to 2019-01-01,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2826 NW 63RD ST,2826 NW 63RD ST,98107,,,,7,3,0,2007-07-16,2024-04-09,2016-09-09 to 2016-12-08,,,265900,626100,892000,,,,,8726520000
1,UNKNOWN / NOT IN SALE RECORDS,7424 RAINIER AVE S,,,,,,7,3,0,2007-09-24,2017-01-13,2007-09-24 to 2007-12-23,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5006 RENTON AVE S,,,,,,7,3,0,2007-12-04,2012-09-11,2011-05-31 to 2011-08-29,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,728 BOYLSTON AVE E,,,,,,7,3,0,2007-02-15,2012-06-22,2008-12-16 to 2009-03-16,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,9025 12TH AVE NW,,,,,,7,3,0,2008-01-07,2015-02-12,2010-03-19 to 2010-06-17,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1200 SW HOLDEN ST,,,,,,7,3,0,2008-01-10,2016-12-19,2016-04-14 to 2016-07-13,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2637 NW 59TH ST,,,,,,7,3,0,2008-01-28,2021-01-18,2018-07-05 to 2018-10-03,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,60 ETRURIA ST,,,,,,7,3,0,2008-01-30,2025-01-21,2024-11-06 to 2025-02-04,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,12055 3RD AVE NW,,98177,,,,7,3,0,2008-04-23,2018-07-23,2018-05-29 to 2018-08-27,,,595000,1437000,2032000,,,,,930000310
1,UNKNOWN / NOT IN SALE RECORDS,4422 SW 101ST ST,,98146,,,,7,3,0,2008-05-12,2011-06-28,2011-01-31 to 2011-05-01,,,402000,737000,1139000,,,,,223039334
1,UNKNOWN / NOT IN SALE RECORDS,1915 25TH AVE S,,,,,,7,3,0,2008-04-05,2010-01-05,2008-04-05 to 2008-07-04,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3610 INTERLAKE AVE N,,98103,,,,7,3,0,2008-07-11,2021-05-18,2008-07-11 to 2008-10-09,,,1153000,8000,1161000,,,,,2264500925
1,UNKNOWN / NOT IN SALE RECORDS,8602 24TH AVE SW,,98106,,,,7,3,0,2008-08-05,2025-02-05,2023-09-05 to 2023-12-04,,,497000,78000,575000,,,,,880000105
1,UNKNOWN / NOT IN SALE RECORDS,6015 36TH AVE S,,,,,,7,3,0,2008-10-09,2025-03-26,2025-01-23 to 2025-04-23,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1311 E MARION ST,,,,,,7,3,0,2008-10-10,2020-10-20,2020-04-14 to 2020-07-13,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5501 15TH AVE NW,,,,,,7,3,0,2008-10-10,2025-04-11,2012-01-24 to 2012-04-23,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2410 E LYNN ST,,,,,,7,3,0,2008-12-18,2020-04-15,2017-01-13 to 2017-04-13,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5446 32ND AVE SW,,98126,,,,7,3,0,2009-01-21,2018-10-12,2018-09-03 to 2018-12-02,,,600000,181000,781000,,,,,9284801355
1,UNKNOWN / NOT IN SALE RECORDS,4700 8TH AVE NE,,98105,,,,7,3,0,2009-01-22,2012-09-13,2012-08-16 to 2012-11-14,,,783000,257000,1040000,,,,,889000045
1,UNKNOWN / NOT IN SALE RECORDS,2142 8TH AVE N,,,,,,7,3,0,2009-05-21,2025-10-07,2023-09-23 to 2023-12-22,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,6663 CARLETON AVE S,,,,,,7,3,0,2009-05-26,2021-03-08,2021-01-15 to 2021-04-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,8833 WALLINGFORD AVE N,8833 WALLINGFORD AVE N,98103,,,,7,3,0,2009-08-31,2023-10-09,2021-09-17 to 2021-12-16,,,129300,424700,554000,,,,,2284940000
1,UNKNOWN / NOT IN SALE RECORDS,2622 CALIFORNIA AVE SW,,,,,,7,3,0,2009-10-28,2011-06-27,2009-10-28 to 2010-01-26,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,11414 8TH AVE NE,,98125,,,,7,3,0,2010-01-06,2015-04-21,2010-01-06 to 2010-04-06,SUSPICIOUS_IMPR_VALUE_1000,,562000,1000,563000,,,,,2926049217
1,UNKNOWN / NOT IN SALE RECORDS,124 12TH AVE,,,,,,7,3,0,2010-02-17,2017-03-29,2017-02-14 to 2017-05-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4103 FREMONT AVE N,,,,,,7,3,0,2010-03-29,2020-02-14,2020-02-12 to 2020-05-12,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,131 21ST AVE E,,,,,,7,3,0,2010-07-08,2024-11-02,2024-01-17 to 2024-04-16,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,10206 RAINIER AVE S,,,,,,7,3,0,2010-07-12,2018-04-27,2010-07-12 to 2010-10-10,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4051 7TH AVE NE,,,,,,7,3,0,2010-09-16,2017-03-06,2010-09-16 to 2010-12-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1700 E FIR ST,,,,,,7,3,0,2010-12-02,2023-03-14,2015-07-20 to 2015-10-18,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,7324 M L KING JR WAY S,,,,,,7,3,0,2011-01-24,2022-12-14,2022-12-01 to 2023-03-01,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,12056 15TH AVE NE,GEMSTONE TOWER CONDOMINIUM,98125,,1993,4,7,3,0,2011-03-03,2023-06-02,2021-12-27 to 2022-03-27,,,46500,264500,311000,,,,,2725000000
1,UNKNOWN / NOT IN SALE RECORDS,332 5TH AVE N,,,,,,7,3,0,2011-06-23,2021-02-11,2011-10-14 to 2012-01-12,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,208 16TH AVE,,,,,,7,3,0,2011-11-15,2015-12-02,2012-05-14 to 2012-08-12,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,925 CHERRY ST,,,,,,7,3,0,2012-02-08,2019-07-19,2018-07-18 to 2018-10-16,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1804 13TH AVE,Assumption Greek Orthodox Church,98122,,1961,1,7,3,0,2012-02-13,2025-01-24,2012-02-13 to 2012-05-13,SUSPICIOUS_IMPR_VALUE_1000,,4320000,1000,4321000,,,,,6003001495
1,UNKNOWN / NOT IN SALE RECORDS,1515 VALENTINE PL S,,,,,,7,3,0,2012-02-17,2014-04-23,2012-08-06 to 2012-11-04,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,6400 SEAVIEW AVE NW,,,,,,7,3,0,2012-03-30,2020-12-18,2020-09-30 to 2020-12-29,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4601 SHILSHOLE AVE NW,,,,,,7,3,0,2012-04-17,2019-08-30,2019-08-16 to 2019-11-14,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2709 E YESLER WAY,,,,,,7,3,0,2012-06-06,2017-04-04,2014-11-06 to 2015-02-04,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,600 OLIVE WAY,BANK & PARKING GARAGE,98101,,,,7,3,0,2012-08-17,2023-05-31,2019-11-14 to 2020-02-12,SUSPICIOUS_IMPR_VALUE_1000,,17242200,1000,17243200,,,,,659000330
1,UNKNOWN / NOT IN SALE RECORDS,5605 CORSON AVE S,,,,,,7,3,0,2012-10-04,2025-08-28,2012-10-04 to 2013-01-02,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,418 7TH AVE S,,,,,,7,3,0,2013-05-28,2024-07-19,2024-06-26 to 2024-09-24,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2626 58TH AVE SW,,,,,,7,3,0,2013-08-28,2025-04-07,2013-08-28 to 2013-11-26,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5601 24TH AVE NW,,,,,,7,3,0,2013-11-07,2016-01-22,2015-04-30 to 2015-07-29,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,10628 35TH AVE SW,,98146,,,,7,3,0,2014-07-07,2018-05-29,2018-05-14 to 2018-08-12,,,474000,94000,568000,,,,,1261500040
1,UNKNOWN / NOT IN SALE RECORDS,3722 29TH AVE W,,98199,,,,7,3,0,2014-10-14,2023-03-10,2014-10-14 to 2015-01-12,,,869000,1163000,2032000,,,,,582000040
1,UNKNOWN / NOT IN SALE RECORDS,620 GALER ST,,,,,,7,3,0,2015-01-16,2025-10-30,2024-11-26 to 2025-02-24,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,9002 LAKE CITY WAY NE,SHANTY TAVERN,98115,,1932,1,7,3,0,2015-02-12,2023-01-31,2020-01-16 to 2020-04-15,SUSPICIOUS_IMPR_VALUE_1000,,968000,1000,969000,,,,,8641500465
1,UNKNOWN / NOT IN SALE RECORDS,4848 49TH AVE SW,,98116,,,,7,3,0,2015-07-27,2025-03-26,2017-12-11 to 2018-03-11,,,439000,490000,929000,,,,,312000030
1,UNKNOWN / NOT IN SALE RECORDS,1808 BELLEVUE AVE,,,,,,7,3,0,2015-09-02,2024-01-08,2022-03-03 to 2022-06-01,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4409 SW ADMIRAL WAY,,,,,,7,3,0,2015-10-05,2025-06-03,2025-05-27 to 2025-08-25,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,801 ALASKAN WAY,,,,,,7,3,0,2015-12-03,2020-12-04,2020-11-17 to 2021-02-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5814 6TH AVE NW,,,,,,7,3,0,2015-12-11,2025-03-20,2017-10-31 to 2018-01-29,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,801 5TH AVE,F5 TOWER & LOTTE HOTEL,98104,,2018,44,7,3,0,2015-02-03,2018-11-26,2016-03-23 to 2016-06-21,,,15399100,157247900,172647000,,,,,5158500000
1,UNKNOWN / NOT IN SALE RECORDS,2313 24TH AVE E,,,,,,7,3,0,2016-01-29,2022-07-12,2016-11-09 to 2017-02-07,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1220 S HOLGATE ST,,,,,,7,3,0,2016-02-04,2020-09-15,2016-02-04 to 2016-05-04,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5254 MITHUN PL NE,,,,,,7,3,0,2016-05-04,2023-02-02,2017-02-15 to 2017-05-16,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,11506 STONE AVE N,,,,,,7,3,0,2016-07-25,2024-01-26,2018-07-05 to 2018-10-03,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4133 CALIFORNIA AVE SW,APT - 6 UNITS,98116,,,,7,3,0,2016-08-17,2025-03-14,2019-06-27 to 2019-09-25,,,1044700,676300,1721000,,,,,194000990
1,UNKNOWN / NOT IN SALE RECORDS,8644 DELRIDGE WAY SW,,,,,,7,3,0,2017-04-17,2023-07-10,2017-04-17 to 2017-07-16,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,6951 62ND AVE NE,Phyllis G. Kenney Place Low Income Housing Redevel,98115,,,,7,3,0,2017-04-19,2023-09-03,2023-08-11 to 2023-11-09,,,3035298,,3035298,,,,,225049063
1,UNKNOWN / NOT IN SALE RECORDS,6745 30TH AVE S,,,,,,7,3,0,2017-10-30,2019-11-22,2017-10-30 to 2018-01-28,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5201 RAVENNA AVE NE,,,,,,7,3,0,2017-09-18,2024-08-02,2018-03-27 to 2018-06-25,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4087 LETITIA AVE S,,,,,,7,3,0,2018-05-01,2022-09-20,2022-07-27 to 2022-10-25,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3505 SW SEOLA LN,,,,,,7,3,0,2018-03-09,2021-08-24,2021-04-05 to 2021-07-04,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3963 S SULLIVAN ST,,98118,,,,7,3,0,2018-03-05,2022-07-15,2018-09-25 to 2018-12-24,,,344000,220000,564000,,,,,4006000449
1,UNKNOWN / NOT IN SALE RECORDS,121 ALOHA ST,,,,,,7,3,0,2018-12-31,2020-11-04,2018-12-31 to 2019-03-31,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2021 E JAMES ST,,98122,,,,7,3,0,2019-01-15,2023-09-10,2023-07-05 to 2023-10-03,,,478000,650000,1128000,,,,,9126100552
1,UNKNOWN / NOT IN SALE RECORDS,1105 RAINIER AVE S,,,,,,7,3,0,2019-05-15,2024-05-28,2019-05-15 to 2019-08-13,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4000 CALIFORNIA AVE SW,ANDOVER APARTMENTS,98116,,,,7,3,0,2019-05-30,2023-12-14,2019-05-30 to 2019-08-28,,,1035000,920000,1955000,,,,,952002065
1,UNKNOWN / NOT IN SALE RECORDS,1113 DEXTER AVE N,,,,,,7,3,0,2019-06-26,2022-05-09,2019-06-26 to 2019-09-24,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5323 RAVENNA PL NE,,,,,,7,3,0,2019-07-11,2024-01-29,2023-02-20 to 2023-05-21,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,214 5TH AVE S,,,,,,7,3,0,2019-08-23,2025-10-21,2024-09-10 to 2024-12-09,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2624 WESTERN AVE,Bayview at Belltown,98121,,,,7,3,0,2020-03-10,2022-01-04,2020-03-10 to 2020-06-08,,,,6335000,6335000,,,,,587510005
1,UNKNOWN / NOT IN SALE RECORDS,3136 ALKI AVE SW,,98116,,,,7,3,0,2020-05-18,2021-03-12,2020-09-30 to 2020-12-29,,,781000,1087000,1868000,,,,,153000036
1,UNKNOWN / NOT IN SALE RECORDS,6621 CARLETON AVE S,,,,,,7,3,0,2020-07-07,2021-06-11,2020-07-07 to 2020-10-05,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1711 N 85TH ST,,98103,,,,7,3,0,2020-08-12,2025-03-31,2025-01-28 to 2025-04-28,,,759000,273000,1032000,,,,,625049347
1,UNKNOWN / NOT IN SALE RECORDS,210 8TH AVE N,THE WAVERLY APARTMENTS and UNITY CHURCH,98109,,2020,3,7,3,0,2020-08-10,2025-09-10,2025-08-18 to 2025-11-16,,,847400,5433000,6280400,,,,,8732310000
1,UNKNOWN / NOT IN SALE RECORDS,1627 14TH AVE,HFH OLYMPIC RIDGE,98122,,,,7,3,0,2020-10-05,2023-07-28,2022-03-18 to 2022-06-16,,,67200,283800,351000,,,,,3268360000
1,UNKNOWN / NOT IN SALE RECORDS,1217 S CONCORD ST,,,,,,7,3,0,2021-02-11,2023-08-09,2021-05-15 to 2021-08-13,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2235 15TH AVE W,,,,,,7,3,0,2021-03-03,2024-07-25,2022-07-29 to 2022-10-27,NO_PARCEL_RECORD,,,,,,,,,
