category,rrio_status,address,district,lt_complaints,verified,unverified,unverified_pct,open,sha_flag,units,contact,reg_number
UNREGISTERED,NOT REGISTERED,804 JAMES ST,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,1300 E UNION ST,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,1409 MCGILVRA BLVD E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,229 BROADWAY E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,213 B 12TH AVE E,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,3238 E MADISON ST,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,308 14TH AVE E,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,525 15TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,815 E DENNY WAY,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,1807 13TH AVE,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,2222 EASTLAKE AVE E,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,1617 E BOSTON TER,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,508 E HARRISON ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,814 16TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1112 A 23RD AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,851 HIAWATHA PL S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1128 33RD AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,102 12TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2918 E CHERRY ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,717 16TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,312 BOYLSTON AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,510 BROADWAY E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1100 UNIVERSITY,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,519 A 20TH AVE E,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,1503 MADRONA DR,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2353 B YALE AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2402 E LYNN ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1315 E OLIVE ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,825 32ND AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,954 19TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,612 21ST AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,401 BROADWAY E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2419 B E ALOHA ST,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,1220 E FIR ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1104 19TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1701 12TH AVE,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,2029 S CHARLES ST,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,2028 S MAIN ST,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,413 31ST AVE,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,60 E BOSTON ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1400 E PINE ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1810 11TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,429 13TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1131 BROADWAY E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1310 LAKEVIEW BLVD E,D3,1,0,1,100.0,0,YES,,,
UNREGISTERED,NOT REGISTERED,1501 E MADISON ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1600 E OLIVE WAY,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1318 TERRY AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,405 M L KING JR WAY S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3811 E CROCKETT ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2901 E MADISON ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,528 18TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,220 E EDGAR ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,210 BROADWAY E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2815 EASTLAKE AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1301 MADISON ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1124 COLUMBIA ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3312 E HOWELL ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,509 15TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,917 14TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,411 32ND AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,414 12TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,206 22ND AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,827 14TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1718 33RD AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,135 32ND AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,200 20TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,308 12TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,603 18TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,109 18TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1111 24TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2557 22ND AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1706 RAINIER AVE S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,736 BELLEVUE AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1221 E PIKE ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,154 21ST AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2603 S JACKSON ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,304 E HARRISON ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1111 BELLEVUE PL E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2500 E HELEN ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,808 YAKIMA AVE S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,229 HARVARD AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2409 E PINE ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1101 MADISON ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,805 CHERRY ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,610 E PIKE ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2820 E SPRING ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1311 E UNION ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2501 EASTLAKE AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1106 A 14TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,120 A 24TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,111 A 26TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1635 11TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2729 S IRVING ST,D3,1,0,1,100.0,0,YES,,,
UNREGISTERED,NOT REGISTERED,1001 MADISON ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1120 E JOHN ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,224 24TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,511 A 11TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,925 BROADWAY E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2303 FRANKLIN AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,3201 E REPUBLICAN ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1118 12TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2009 S NORMAN ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,605 14TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3201 FAIRVIEW AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1134 LAKESIDE AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3123 FAIRVIEW AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2018 BOYER AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2706 BOYER AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2700 BOYER AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2926 FUHRMAN AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3137 FAIRVIEW AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3925 R E HARRISON ST,D3,1,0,0,0.0,1,,,,
UNREGISTERED,NOT REGISTERED,1126 LAKESIDE AVE S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1511 E MARION ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1628 24TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,506 LAKESIDE AVE S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1617 INTERLAKEN DR E,D3,1,0,1,100.0,0,YES,,,
UNREGISTERED,NOT REGISTERED,1702 27TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1446 20TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,917 23RD AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2904 E DENNY WAY,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,400 21ST AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1114 LAKEVIEW BLVD E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2422 E THOMAS ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,207 M L KING JR WAY E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2524 YALE AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2800 S JUDKINS ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1412 24TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1300 E OLIVE ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1300 SPRING ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,167 20TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,197 27TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1525 E SPRUCE ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1426 32ND AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1614 24TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2600 E UNION ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,428 27TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,931 13TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1774 RAINIER AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1401 19TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,118 12TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2321 FRANKLIN AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,318 26TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,136 26TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,410 FEDERAL AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2027 S WASHINGTON ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,924 24TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1136 10TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1938 10TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1119 B 21ST AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1132 16TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1626 S LANE ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,900 BOYLSTON AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1601 EASTLAKE AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1212 E HARRISON ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,740 BELLEVUE PL E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,738 BELLEVUE PL E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2733 S NORMAN ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2604 S JUDKINS ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,906 19TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1604 19TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1514 E SPRUCE ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1125 30TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,131 29TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,214 E BOSTON ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,921 20TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,116 M L KING JR WAY E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,810 28TH AVE S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,326 26TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,219 15TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1810 S KING ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2010 E ROANOKE ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2105 38TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2610 E INTERLAKEN BLVD,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1010 E THOMAS ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3738 E HIGH LN,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,216 28TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,187 35TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1335 33RD AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,211 26TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,322 31ST AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2401 E HOWELL ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1617 BOYER AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,118 LAKE WASHINGTON BLVD,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,128 LAKE WASHINGTON BLVD,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,401 LAKE WASHINGTON BLVD,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,114 LAKE WASHINGTON BLVD,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,320 DEWEY PL E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2600 E YESLER WAY,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1621 E MARION ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,323 30TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1640 18TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1102 M L KING JR WAY S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,728 21ST AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1253 17TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1325 29TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,317 31ST AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1317 E BOSTON ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3818 E MCGILVRA ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1603 23RD AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1725 26TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,700 20TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1935 42ND AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2052 BOYER AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1621 29TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1629 29TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1906 14TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3927 E MADISON ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3805 E MADISON ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1102 18TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2100 BOYER AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,330 30TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2080 23RD AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2064 23RD AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2048 23RD AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2044 23RD AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,303 23RD AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2210 10TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2802 E JOHN ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1135 30TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1434 32ND AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1120 20TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,310 30TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1320 26TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1018 20TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,908 HIAWATHA PL S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,916 HIAWATHA PL S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1923 25TH AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1425 11TH AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1752 RAINIER AVE S,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,321 31ST AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2600 HARVARD AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,652 32ND AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,656 32ND AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2210 FAIRVIEW AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1112 25TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1500 LAKEVIEW BLVD E,D3,1,1,0,0.0,0,YES,,,
UNREGISTERED,NOT REGISTERED,1516 MADRONA DR,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,322 17TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,257 11TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1516 23RD AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3914 E MADISON ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3418 E HOWELL ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,753 32ND AVE,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1212 21ST AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,906 29TH AVE S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,829 24TH AVE S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1810 24TH AVE S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1128 15TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,801 16TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,540 16TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,913 M L KING JR WAY S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,919 M L KING JR WAY S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,923 M L KING JR WAY S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,260 39TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,833 35TH AVE,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1047 BELMONT PL E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2615 E GARFIELD ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1356 E BOSTON ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2015 14TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1146 23RD AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1028 23RD AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1700 S DEARBORN ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,3500 E JOHN ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1816 10TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1822 10TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,339 23RD AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,2721 E MARION ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1107 24TH AVE S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2317 S NORMAN ST,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,550 36TH AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,2203 FEDERAL AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1259 23RD AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,312 BELMONT AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1154 23RD AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,1949 FAIRVIEW AVE E,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,838 LAKE WASHINGTON BLVD S,D3,1,0,1,100.0,0,,,,
UNREGISTERED,NOT REGISTERED,607 19TH AVE E,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3852 E OLIVE ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,3853 E OLIVE ST,D3,1,1,0,0.0,0,,,,
UNREGISTERED,NOT REGISTERED,1014 E MERCER ST,D3,1,0,1,100.0,0,,,,
